stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
7223,7223,Ralph & Airport Westbound,Ralph And Airport West Bound,RALPH AVE & AIRPORT WY,37.9203321,-121.2622366,,,,,,0
3654,3654,Wilson & Lafayette Northbound,Wilson And Lafayette North Bound,,37.9526246,-121.2706111,0.0,,,,,0
3903,3903,East & Grant Line Southbound,East And Grant Line South Bound,,37.7539023,-121.4211891,0.0,,,,,0
3530,3530,Holman & Etcheverry Northbound,Holman And Etcheverry North Bound,,38.0047811,-121.271784,0.0,,,,,0
3540,3540,Airport & Harding Southbound,Airport And Harding South Bound,AIRPORT WY & HARDING WY,37.9698633,-121.2782046,0.0,,,,,0
3862,3862,Lincoln & Sonora Southbound,Lincoln And Sonora South Bound,,37.9470836,-121.2965231,0.0,,,,,0
3865,3865,Fresno & Sonora Northbound,Fresno And Sonora North Bound,,37.9448943,-121.3125225,0.0,,,,,0
3819,3819,Giannecchini & Transworld Northbound,Giannecchini And Transworld North Bound,,37.9082244,-121.2333403,0.0,,,,,0
7222,7222,Main & Louise Northbound,Main And Louise North Bound,,37.8122718,-121.2169193,,,,,,0
7324,7324,Holman & Auto Center Southbound,Holman And Auto Center South Bound,,38.0195753,-121.2712151,0.0,,,,,0
7190,7190,Grant Line & Macarthur Eastbound,Grant Line And Macarthur East Bound,GRANT LINE RD & MACARTHUR BLVD,37.7541389,-121.4139331,,,,,,0
3797,3797,Grant Line & East Eastbound,Grant Line And East East Bound,,37.7541223,-121.4203548,0.0,,,,,0
7127,7127,Park & Aurora Westbound,Park And Aurora West Bound,PARK ST & AURORA ST,37.961348,-121.2821815,0.0,,,,,0
3306,3306,Bianchi & Hillsboro Eastbound,Bianchi And Hillsboro East Bound,,37.9957873,-121.2958041,0.0,,,,,0
3637,3637,Elaine & Kermit Eastbound,Elaine And Kermit East Bound,,38.0059958,-121.3009618,0.0,,,,,0
3856,3856,Lincoln & Layfayette Northbound,Lincoln And Layfayette North Bound,,37.9483608,-121.2966573,0.0,,,,,0
3144,3144,Weber & Center Westbound,Weber And Center West Bound,,37.9534441,-121.2919418,0.0,,,,,0
3710,3710,Washington & Thelma Eastbound,Washington And Thelma East Bound,,37.9651416,-121.227558,0.0,,,,,0
7059,7059,Mt Diablo & Ryde Westbound,Mt Diablo And Ryde West Bound,,37.9565656,-121.3334205,0.0,,,,,0
3529,3529,March & Bianchi Eastbound,March And Bianchi East Bound,,38.0035051,-121.2842698,0.0,,,,,0
3528,3528,March & Montauban Westbound,March And Montauban West Bound,,38.003575,-121.2852073,0.0,,,,,0
3553,3553,Weber & Stanislaus Westbound,Weber And Stanislaus West Bound,,37.9551228,-121.2826908,0.0,,,,,0
3583,3583,Sandalwood & West Lane Frontage Westbound,Sandalwood And West Lane Frontage West Bound,SANDALWOOD DR & WEST LANE FRONTAGE,38.0323178,-121.2945184,0.0,,,,,0
9927,9927,N & 10Th Eastbound,N And 10Th East Bound,,38.5757736,-121.4951893,0.0,,,,,0
9928,9928,N & 14Th Eastbound,N And 14Th East Bound,,38.5743738,-121.4900431,0.0,,,,,0
7211,7211,Henry Long & Mccuen Eastbound,Henry Long And Mccuen East Bound,,37.9020749,-121.3076753,,,,,,0
3535,3535,Wigwam & Lance Southbound,Wigwam And Lance South Bound,WIGWAM DR & LANCE DR,37.9861886,-121.2565565,0.0,,,,,0
3820,3820,Qantas & Transworld Southbound,Qantas And Transworld South Bound,QANTAS LN & TRANSWORLD DR,37.9065106,-121.2289282,0.0,,,,,0
3847,3847,Kettleman & Ham Westbound,Kettleman And Ham West Bound,KETTLEMAN LN & HAM LN,38.1155613,-121.2888741,,,,,,0
7025,7025,Downtown Transit Center Lane B,Downtown Transit Center Lane B,,37.9550145,-121.2860518,0.0,,,,,0
7017,7017,Downtown Transit Center Lane C,Downtown Transit Center Lane C,,37.9550969,-121.2861588,0.0,,,,,0
7003,7003,Downtown Transit Center Lane D,Downtown Transit Center Lane D,,37.9551221,-121.2856678,0.0,,,,,0
3630,3630,Tam O'Shanter & Hammer Southbound,Tam O'Shanter And Hammer South Bound,,38.0205116,-121.3006445,0.0,,,,,0
3486,3486,Lower Sacramento & Royal Oaks Southbound,Lower Sacramento And Royal Oaks South Bound,,38.0364725,-121.3228941,0.0,,,,,0
7172,7172,Oak & Aurora Eastbound,Oak And Aurora East Bound,OAK ST & AURORA,37.9605148,-121.2805708,0.0,,,,,0
3484,3484,Davis & Chaparral Southbound,Davis And Chaparral South Bound,,38.0402001,-121.3319926,0.0,,,,,0
3394,3394,Martin Luther King & El Dorado Westbound,Mlk And El Dorado West Bound,,37.9394496,-121.2838281,0.0,,,,,0
3395,3395,Martin Luther King & Van Buren Westbound,Mlk And Van Buren West Bound,,37.9377878,-121.292898,0.0,,,,,0
7169,7169,Hammer & Don Westbound,Hammer And Don West Bound,,38.0214656,-121.3460209,0.0,,,,,0
7184,7184,Otto & Thornton Eastbound,Otto And Thornton East Bound,,38.0385989,-121.3436246,0.0,,,,,0
7185,7185,Stanfield & Thornton Westbound,Stanfield And Thornton West Bound,STANFIELD DR & THORNTON RD,38.0366917,-121.3414429,,,,,,0
7176,7176,Trinity & Cosumnes Northbound,Trinity And Cosumnes North Bound,,38.0489728,-121.3735895,0.0,,,,,0
7165,7165,Hammer Transfer Station,Hammer Transfer Station,,38.0206428,-121.323518,,,,,,0
7083,7083,Hammer & Holman Westbound,Hammer And Holman West Bound,,38.0213315,-121.2728823,0.0,,,,,0
7163,7163,Hammer & Meadow Eastbound,Hammer And Meadow East Bound,,38.02126,-121.34541,0.0,,,,,0
3307,3307,Bianchi & Clowes Eastbound,Bianchi And Clowes East Bound,,37.9972134,-121.2906796,0.0,,,,,0
3000,3000,Miner & Airport Westbound,Miner And Airport West Bound,,37.9583694,-121.2750583,0.0,,,,,0
3001,3001,Miner & Airport Eastbound,Miner And Airport East Bound,,37.958167,-121.2753913,0.0,,,,,0
7006,7006,Downtown Transit Center Lane A,Downtown Transit Center Lane A,,37.9549588,-121.2857028,0.0,,,,,0
3003,3003,Fremont & Center Westbound,Fremont And Center West Bound,,37.9576581,-121.2922615,0.0,,,,,0
3004,3004,Fremont & Madison Westbound,Fremont And Madison West Bound,,37.9572259,-121.2948485,0.0,,,,,0
3005,3005,Madison & Flora Northbound,Madison And Flora North Bound,,37.9598624,-121.2957874,0.0,,,,,0
3006,3006,Madison & Acacia Northbound,Madison And Acacia North Bound,MADISON ST & ACACIA ST,37.9621891,-121.296384,0.0,,,,,0
3007,3007,Madison & Vine Northbound,Madison And Vine North Bound,MADISON ST & VINE ST,37.9651777,-121.2972282,0.0,,,,,0
3008,3008,Pacific & Pine Northbound,Pacific And Pine North Bound,PACIFIC AVE & PINE ST,37.9716888,-121.3004066,0.0,,,,,0
3010,3010,Pacific & Monterey Northbound,Pacific And Monterey North Bound,PACIFIC AVE & MONTEREY AVE,37.9761503,-121.3036428,0.0,,,,,0
3012,3012,Pacific & Bianchi Northbound,Pacific And Bianchi North Bound,,37.9875883,-121.3110918,0.0,,,,,0
3013,3013,Pacific & March Northbound,Pacific And March North Bound,,37.9920225,-121.3127815,0.0,,,,,0
3014,3014,Pacific & Weberstown Ent Northbound,Pacific And Weberstown Ent North Bound,,37.9940095,-121.3136386,0.0,,,,,0
3015,3015,Pacific & March Southbound,Pacific And March South Bound,,37.9908605,-121.3126948,0.0,,,,,0
3016,3016,Pacific & Bianchi Southbound,Pacific And Bianchi South Bound,,37.9874616,-121.3113203,0.0,,,,,0
3018,3018,Pacific & Monterey Southbound,Pacific And Monterey South Bound,PACIFIC AVE & MONTEREY AVE,37.9760186,-121.3037671,0.0,,,,,0
3019,3019,Pacific & Tuxedo Southbound,Pacific And Tuxedo South Bound,PACIFIC AVE & TUXEDO AVE,37.9718495,-121.300738,0.0,,,,,0
3020,3020,Madison & Vine Southbound,Madison And Vine South Bound,MADISON ST & VINE ST,37.9649868,-121.2973098,0.0,,,,,0
3021,3021,Madison & Magnolia Southbound,Madison And Magnolia South Bound,MADISON ST & MAGNOLIA ST,37.9626898,-121.2966693,0.0,,,,,0
3022,3022,Madison & Flora Southbound,Madison And Flora South Bound,,37.9598051,-121.295897,0.0,,,,,0
3023,3023,Fremont & Commerce Eastbound,Fremont And Commerce East Bound,FREMONT ST & COMMERCE ST,37.9572914,-121.2935261,0.0,,,,,0
3024,3024,San Joaquin & Lafayette Northbound,San Joaquin And Lafayette North Bound,,37.9504761,-121.2863526,0.0,,,,,0
3026,3026,San Joaquin & Main Northbound,San Joaquin And Main North Bound,,37.9533026,-121.2871513,0.0,,,,,0
3027,3027,California & Fremont Northbound,California And Fremont North Bound,,37.9584506,-121.2858283,0.0,,,,,0
3028,3028,California & Oak Northbound,California And Oak North Bound,,37.959455,-121.286065,0.0,,,,,0
3029,3029,California & Flora Northbound,California And Flora North Bound,,37.961729,-121.2867078,0.0,,,,,0
3030,3030,California & Magnolia Northbound,California And Magnolia North Bound,,37.9648401,-121.2875563,0.0,,,,,0
3032,3032,California & Wyandotte Northbound,California And Wyandotte North Bound,,37.9730066,-121.2899021,0.0,,,,,0
3033,3033,California & Geary Northbound,California And Geary North Bound,E GEARY ST & N CALIFORNIA ST,37.9760461,-121.2911706,0.0,,,,,0
3034,3034,California & Sonoma Northbound,California And Sonoma North Bound,,37.9809598,-121.2931673,0.0,,,,,0
3035,3035,West Lane & Enterprise Northbound,West Lane And Enterprise North Bound,,37.9901138,-121.2859361,0.0,,,,,0
3037,3037,West Lane & March Northbound,West Lane And March North Bound,,38.0025911,-121.2907421,0.0,,,,,0
3038,3038,West Lane & Atchenson Northbound,West Lane And Atchenson North Bound,,38.0063458,-121.2922391,0.0,,,,,0
3039,3039,West Lane & Swain Northbound,West Lane And Swain North Bound,,38.0114543,-121.2941116,0.0,,,,,0
3040,3040,Tam O'Shanter & Hammertown Southbound,Tam O'Shanter And Hammertown South Bound,,38.015402,-121.299133,0.0,,,,,0
3041,3041,Tam O'Shanter @ Comcast Cable Southbound,Tam O'Shanter At Comcast Cable South Bound,,38.0129141,-121.2977131,0.0,,,,,0
3042,3042,West Lane & Swain Southbound,West Lane And Swain South Bound,,38.0102413,-121.2941363,0.0,,,,,0
3043,3043,West Lane & Access Southbound,West Lane And Access South Bound,,38.0057041,-121.2923193,0.0,,,,,0
3045,3045,West Lane & Bianchi Southbound,West Lane And Bianchi South Bound,,37.9967293,-121.2887406,0.0,,,,,0
3046,3046,West Lane & Enterprise Southbound,West Lane And Enterprise South Bound,,37.9899993,-121.2861961,0.0,,,,,0
3047,3047,California & Sonoma Southbound,California And Sonoma South Bound,,37.9809208,-121.2933741,0.0,,,,,0
3049,3049,California & Hampton Southbound,California And Hampton South Bound,,37.9751493,-121.2910028,0.0,,,,,0
3050,3050,California & Wyandotte Southbound,California And Wyandotte South Bound,,37.9726611,-121.2899851,0.0,,,,,0
3052,3052,California & Vine Southbound,California And Vine South Bound,,37.9665098,-121.2881861,0.0,,,,,0
3053,3053,California & Magnolia Southbound,California And Magnolia South Bound,,37.9641303,-121.2875368,0.0,,,,,0
3055,3055,California & Flora Southbound,California And Flora South Bound,,37.9617221,-121.286878,0.0,,,,,0
3056,3056,California & Oak Southbound,California And Oak South Bound,,37.9597511,-121.2863628,0.0,,,,,0
3057,3057,California & Fremont Southbound,California And Fremont South Bound,,37.9587341,-121.2860483,0.0,,,,,0
3058,3058,San Joaquin & Weber Southbound,San Joaquin And Weber South Bound,,37.9537506,-121.2874241,0.0,,,,,0
3059,3059,San Joaquin & Market Southbound,San Joaquin And Market South Bound,,37.9519103,-121.2869553,0.0,,,,,0
3060,3060,Lever & 8Th Southbound,Lever And 8Th South Bound,,37.9258904,-121.2975425,0.0,,,,,0
3061,3061,Chicago & Colorado Eastbound,Chicago And Colorado East Bound,,37.9229936,-121.2976038,0.0,,,,,0
3065,3065,Freedom & Matthews Southbound,Freedom And Matthews South Bound,,37.8828728,-121.2819855,0.0,,,,,0
3066,3066,Mathews & Bright Westbound,Mathews And Bright West Bound,,37.8825181,-121.2920603,0.0,,,,,0
3067,3067,Mathews & Endow Westbound,Mathews And Endow West Bound,MATHEWS RD & ENDOW RD,37.8825635,-121.2945471,0.0,,,,,0
3068,3068,Mathews & Freedom Eastbound,Mathews And Freedom East Bound,,37.8822243,-121.282095,0.0,,,,,0
3070,3070,Carolyn Weston & Manthey Eastbound,Carolyn Weston And Manthey East Bound,,37.912417,-121.2939391,0.0,,,,,0
3072,3072,California & Arcade Northbound,California And Arcade North Bound,,37.9783021,-121.2922274,0.0,,,,,0
7030,7030,Essex & El Dorado Eastbound,Essex And El Dorado East Bound,,37.9872399,-121.3017956,0.0,,,,,0
3105,3105,Essex & Sutter Eastbound,Essex And Sutter East Bound,,37.9880558,-121.2985045,0.0,,,,,0
3146,3146,Lincoln & Washington Northbound,Lincoln And Washington North Bound,,37.9498848,-121.2971878,0.0,,,,,0
3157,3157,Lincoln & 4Th Southbound,Lincoln And 4Th South Bound,,37.932424,-121.292285,0.0,,,,,0
3165,3165,San Joaquin & Oak Northbound,San Joaquin And Oak North Bound,,37.9592453,-121.2888644,0.0,,,,,0
3174,3174,Pershing & Elm Northbound,Pershing And Elm North Bound,,37.964756,-121.3134048,0.0,,,,,0
3175,3175,Country Club & Grange Westbound,Country Club And Grange West Bound,,37.9684366,-121.3194838,0.0,,,,,0
3176,3176,Country Club & Mission Westbound,Country Club And Mission West Bound,,37.9676356,-121.3227016,0.0,,,,,0
3177,3177,Country Club & Franklin Westbound,Country Club And Franklin West Bound,,37.9661918,-121.3284993,0.0,,,,,0
3178,3178,Country Club & Delaware Westbound,Country Club And Delaware West Bound,,37.9655953,-121.3308903,0.0,,,,,0
3179,3179,Country Club & Plymouth Westbound,Country Club And Plymouth West Bound,,37.9647186,-121.3345183,0.0,,,,,0
3180,3180,Oregon & Michigan Southbound,Oregon And Michigan South Bound,,37.9650998,-121.3442671,0.0,,,,,0
3182,3182,Country Club & Oregon Eastbound,Country Club And Oregon East Bound,,37.9625845,-121.3424136,0.0,,,,,0
3183,3183,Alpine & Mission Eastbound,Alpine And Mission East Bound,,37.9733905,-121.3254031,0.0,,,,,0
3184,3184,Alpine & Grange Eastbound,Alpine And Grange East Bound,,37.9743616,-121.3215941,0.0,,,,,0
3185,3185,Alpine & Pershing Eastbound,Alpine And Pershing East Bound,,37.9751241,-121.3185288,0.0,,,,,0
3186,3186,Pershing & Brookside Northbound,Pershing And Brookside North Bound,,37.9822391,-121.3189465,0.0,,,,,0
3187,3187,Rose Marie & Pershing Westbound,Rose Marie And Pershing West Bound,,37.9865483,-121.3212348,0.0,,,,,0
3188,3188,Rose Marie & Angelico Westbound,Rose Marie And Angelico West Bound,,37.9841539,-121.3307815,0.0,,,,,0
3189,3189,Rose Marie & Piccardo Westbound,Rose Marie And Piccardo West Bound,,37.9837391,-121.3324453,0.0,,,,,0
3195,3195,March & Pershing Eastbound,March And Pershing East Bound,,37.9890298,-121.3213271,0.0,,,,,0
3199,3199,March & Pacific Westbound,March And Pacific West Bound,,37.9910896,-121.3140838,0.0,,,,,0
3200,3200,March & Precissi Westbound,March And Precissi West Bound,MARCH LN & PRECISSI LN NS/WB,37.9907263,-121.3154714,0.0,,,,,0
3201,3201,March & Pershing Westbound,March And Pershing West Bound,MARCH LN & PERSHING AV FS/WB,37.9890248,-121.3224828,0.0,,,,,0
3202,3202,March & Venetian Westbound,March And Venetian West Bound,MARCH LN & VENETIAN DR FS/WB,37.9880708,-121.3263083,0.0,,,,,0
3203,3203,March & Grouse Run Westbound,March And Grouse Run West Bound,MARCH LN & GROUSE RUN DR FS/WB,37.9872233,-121.3296556,0.0,,,,,0
3204,3204,March & Quail Lakes Westbound,March And Quail Lakes West Bound,MARCH LN & QUAIL LAKES PLAZA NS/WB,37.9858201,-121.3350781,0.0,,,,,0
7049,7049,Davinci & March Southbound,Davinci And March South Bound,,37.9839333,-121.3398623,0.0,,,,,0
3205,3205,Rosemarie & Lorenzo Eastbound,Rosemarie And Lorenzo East Bound,,37.9822215,-121.3375881,0.0,,,,,0
3206,3206,Rosemarie & Venezia Eastbound,Rosemarie And Venezia East Bound,,37.9835191,-121.3344215,0.0,,,,,0
3207,3207,Rose Marie & Angelico Eastbound,Rose Marie And Angelico East Bound,,37.9840291,-121.3308548,0.0,,,,,0
3208,3208,Pershing & Rose Marie Southbound,Pershing And Rose Marie South Bound,,37.9860241,-121.3206631,0.0,,,,,0
3209,3209,Pershing & Brookside Southbound,Pershing And Brookside South Bound,,37.981723,-121.3189681,0.0,,,,,0
3210,3210,Alpine & Pershing Westbound,Alpine And Pershing West Bound,,37.9752868,-121.318495,0.0,,,,,0
3211,3211,Alpine & Grange Westbound,Alpine And Grange West Bound,,37.9743071,-121.3223693,0.0,,,,,0
3212,3212,Alpine & Mission Westbound,Alpine And Mission West Bound,,37.9735233,-121.3253785,0.0,,,,,0
7052,7052,Alpine & Franklin Westbound,Alpine And Franklin West Bound,,37.9720841,-121.3313573,0.0,,,,,0
7044,7044,Country Club & Fontana Eastbound,Country Club And Fontana East Bound,,37.9638838,-121.3371081,0.0,,,,,0
3213,3213,Country Club & Plymouth Eastbound,Country Club And Plymouth East Bound,,37.964501,-121.3346678,0.0,,,,,0
3214,3214,Country Club & Clipper Eastbound,Country Club And Clipper East Bound,W COUNTRY CLUB BL & CLIPPER LN,37.9654801,-121.3307768,0.0,,,,,0
3215,3215,Country Club & Carlton Eastbound,Country Club And Carlton East Bound,COUNTRY CLUB BLVD & CARLTON AVE,37.9661695,-121.3279448,0.0,,,,,0
3216,3216,Country Club & Mission Eastbound,Country Club And Mission East Bound,,37.9671681,-121.3239741,0.0,,,,,0
3217,3217,Country Club & Grange Eastbound,Country Club And Grange East Bound,,37.9684898,-121.3186731,0.0,,,,,0
3218,3218,Pershing & Elm Southbound,Pershing And Elm South Bound,,37.9649438,-121.3136551,0.0,,,,,0
3227,3227,San Joaquin & Flora Southbound,San Joaquin And Flora South Bound,,37.9612988,-121.2894573,0.0,,,,,0
3229,3229,San Joaquin & Lindsay Southbound,San Joaquin And Lindsay South Bound,,37.957327,-121.2884313,0.0,,,,,0
7032,7032,San Joaquin & Taylor Southbound,San Joaquin And Taylor South Bound,,37.9457458,-121.2852801,0.0,,,,,0
3233,3233,Fremont & Harrison Westbound,Fremont And Harrison West Bound,,37.9562068,-121.300456,0.0,,,,,0
3234,3234,Fremont & Baker Westbound,Fremont And Baker West Bound,,37.9557553,-121.3030733,0.0,,,,,0
3235,3235,Fremont & Yosemite Westbound,Fremont And Yosemite West Bound,,37.9553663,-121.3053376,0.0,,,,,0
3236,3236,Fremont & Argonaut Westbound,Fremont And Argonaut West Bound,FREMONT ST & ARGONAUT ST,37.9549223,-121.3079526,0.0,,,,,0
3237,3237,Picardy & Pershing Westbound,Picardy And Pershing West Bound,,37.9592808,-121.3123471,0.0,,,,,0
3238,3238,Picardy & Argonne Westbound,Picardy And Argonne West Bound,PICARDY DR,37.9590108,-121.3166673,0.0,,,,,0
3239,3239,Mt Diablo & Buena Vista Westbound,Mt Diablo And Buena Vista West Bound,,37.9590608,-121.3185975,0.0,,,,,0
3240,3240,Mt Diablo & San Juan Westbound,Mt Diablo And San Juan West Bound,,37.9584718,-121.3220496,0.0,,,,,0
3241,3241,Mt Diablo & Carlton Westbound,Mt Diablo And Carlton West Bound,,37.9578713,-121.3255991,0.0,,,,,0
3242,3242,Mt Diablo & I-5 Westbound,Mt Diablo And I-5 West Bound,,37.9571935,-121.3294183,0.0,,,,,0
3243,3243,Mt Diablo & Kingsley Westbound,Mt Diablo And Kingsley West Bound,,37.9561048,-121.3372513,0.0,,,,,0
3244,3244,Occidental & Mt Diablo Northbound,Occidental And Mt Diablo North Bound,,37.9557868,-121.3397798,0.0,,,,,0
3245,3245,Occidental & Toyon Northbound,Occidental And Toyon North Bound,,37.9582346,-121.3404278,0.0,,,,,0
3190,3190,Rose Marie & Venezia Westbound,Rose Marie And Venezia West Bound,,37.983565,-121.3346718,0.0,,,,,0
3191,3191,Rose Marie & Lorenzo Westbound,Rose Marie And Lorenzo West Bound,,37.9825423,-121.3368268,0.0,,,,,0
3247,3247,Mt Diablo & Wilshire Eastbound,Mt Diablo And Wilshire East Bound,,37.9573808,-121.3279166,0.0,,,,,0
3248,3248,Mt Diablo & Carlton Eastbound,Mt Diablo And Carlton East Bound,,37.9577928,-121.3255308,0.0,,,,,0
3250,3250,Mt Diablo & San Juan Eastbound,Mt Diablo And San Juan East Bound,,37.9583933,-121.3219585,0.0,,,,,0
3251,3251,Mt Diablo & Buena Vista Eastbound,Mt Diablo And Buena Vista East Bound,,37.9588826,-121.3190273,0.0,,,,,0
3252,3252,Picardy & Acacia Eastbound,Picardy And Acacia East Bound,,37.9587318,-121.3163606,0.0,,,,,0
3253,3253,Picardy & Pershing Eastbound,Picardy And Pershing East Bound,,37.9591638,-121.3124834,0.0,,,,,0
3254,3254,Fremont & Argonaut Eastbound,Fremont And Argonaut East Bound,,37.9547791,-121.3082528,0.0,,,,,0
3255,3255,Fremont & Yosemite Eastbound,Fremont And Yosemite East Bound,,37.9552138,-121.3056818,0.0,,,,,0
3256,3256,Fremont & Baker Eastbound,Fremont And Baker East Bound,,37.9557043,-121.3027483,0.0,,,,,0
3257,3257,Fremont & Harrison Eastbound,Fremont And Harrison East Bound,,37.9560698,-121.3005746,0.0,,,,,0
3258,3258,Fremont & Commerce Westbound,Fremont And Commerce West Bound,,37.9573867,-121.2934463,0.0,,,,,0
3259,3259,Center & Weber Point Southbound,Center And Weber Point South Bound,,37.9559621,-121.292163,0.0,,,,,0
3261,3261,Pacific & Knoles Northbound,Pacific And Knoles North Bound,,37.9810721,-121.3075388,0.0,,,,,0
7068,7068,Pacific & Yokuts Southbound,Pacific And Yokuts South Bound,,37.9968708,-121.3150411,0.0,,,,,0
3262,3262,Pacific & Knoles Southbound,Pacific And Knoles South Bound,,37.9803363,-121.3071785,0.0,,,,,0
3264,3264,Quail Lakes & March Northbound,Quail Lakes And March North Bound,QUAIL LAKES DR & MARCH LN FS/NB,37.985253,-121.3397808,0.0,,,,,0
3265,3265,Quail Lakes & Mallard Creek Northbound,Quail Lakes And Mallard Creek North Bound,,37.9885841,-121.3401871,0.0,,,,,0
3266,3266,Quail Lakes & Round Valley Northbound,Quail Lakes And Round Valley North Bound,QUAIL LAKES  & ROUND VALLEY NS/NB,37.9899736,-121.3406765,0.0,,,,,0
3267,3267,Quail Lakes & Grizzly Hollow Northbound,Quail Lakes And Grizzly Hollow North Bound,QUAIL LAKES & GRIZZLY HOLLOW FS/NB,37.9941813,-121.3420354,0.0,,,,,0
3268,3268,Quail Lakes & Pheasant Run Northbound,Quail Lakes And Pheasant Run North Bound,QUAIL LAKES & PHEASANT RUN FS/NB,37.9954293,-121.3386551,0.0,,,,,0
3269,3269,Quail Lakes & Grouse Run Northbound,Quail Lakes And Grouse Run North Bound,QUAIL LAKES DR,37.9954768,-121.3356075,0.0,,,,,0
3270,3270,Quail Lakes & Passero Northbound,Quail Lakes And Passero North Bound,QUAIL LAKES & PASSERO NS/NB,37.9971538,-121.3324773,0.0,,,,,0
3271,3271,Quail Lakes & Tree Swallow Northbound,Quail Lakes And Tree Swallow North Bound,QUAIL LAKES & TREE SWALLOW FS/NB,37.9973646,-121.3285871,0.0,,,,,0
3272,3272,Quail Lakes & Pershing Northbound,Quail Lakes And Pershing North Bound,QUAIL LAKESR & PERSHING NS/NB,37.9978923,-121.3256965,0.0,,,,,0
3274,3274,Robinhood & Stratford East Eastbound,Robinhood And Stratford East East Bound,ROBINHOOD DR & STRATFORD EAST FS/EB,37.9995838,-121.3206825,0.0,,,,,0
3275,3275,Pacific & Robinhood Southbound,Pacific And Robinhood South Bound,,38.0002643,-121.3164041,0.0,,,,,0
3277,3277,Robinhood & Stratford East Westbound,Robinhood And Stratford East West Bound,ROBINHOOD DR & STRATFORD EAST NS/WB,37.9998216,-121.3203793,0.0,,,,,0
3278,3278,Robinhood & Stratford West Westbound,Robinhood And Stratford West West Bound,ROBINHOOD DR & STRATFORD WEST NS/WB,37.9992239,-121.3222066,0.0,,,,,0
7074,7074,Robinhood & Pershing Westbound,Robinhood And Pershing West Bound,ROBINHOOD DR & PERSHING AV NS WB,37.9982471,-121.3250783,0.0,,,,,0
3279,3279,Quail Lakes & Silver Creek Southbound,Quail Lakes And Silver Creek South Bound,,37.9975378,-121.3281693,0.0,,,,,0
3280,3280,Quail Lakes & Passero Southbound,Quail Lakes And Passero South Bound,,37.9974398,-121.332038,0.0,,,,,0
3281,3281,Quail Lakes & Grouse Run Southbound,Quail Lakes And Grouse Run South Bound,QUAIL LAKES DR,37.9957043,-121.3352305,0.0,,,,,0
3282,3282,Quail Lakes & Meadow Lake Southbound,Quail Lakes And Meadow Lake South Bound,,37.9952401,-121.3404094,0.0,,,,,0
3283,3283,Quail Lakes & Grizzy Hollow Southbound,Quail Lakes And Grizzy Hollow South Bound,,37.9935236,-121.3425563,0.0,,,,,0
3284,3284,Quail Lakes & Round Valley Southbound,Quail Lakes And Round Valley South Bound,,37.9898698,-121.3408873,0.0,,,,,0
3285,3285,Quail Lakes @ Shopping Center Southbound,Quail Lakes At Shopping Center South Bound,,37.9867494,-121.3402571,0.0,,,,,0
3286,3286,March @ I-5 76 Gas Station Westbound,March At I-5 76 Gas Station West Bound,MARCH LN @ I-5 76 GAS STATION MB/WB,37.9845706,-121.3454038,0.0,,,,,0
3287,3287,March & Deer Park Westbound,March And Deer Park West Bound,MARCH LN & DEER PARK DR NS/WB,37.9843058,-121.3504443,0.0,,,,,0
3298,3298,Pershing & Swain Southbound,Pershing And Swain South Bound,PERSHING AV & SWAIN RD NS/SB & SWAIN,38.0026485,-121.3272623,0.0,,,,,0
3297,3297,Pershing & Douglas Southbound,Pershing And Douglas South Bound,PERSHING AV & DOUGLAS RD FS/SB,38.0046281,-121.3280823,0.0,,,,,0
3299,3299,Pershing & Longview Southbound,Pershing And Longview South Bound,PERSHING AV & LONGVIEW AV NS/SB,38.0010871,-121.3266081,0.0,,,,,0
3291,3291,Driftwood & Brookside Eastbound,Driftwood And Brookside East Bound,DRIFTWOOD PL & BROOKSIDE RD FS/EB,37.9895243,-121.3535073,0.0,,,,,0
3292,3292,Driftwood & Bike Trail Eastbound,Driftwood And Bike Trail East Bound,DRIFTWOOD PL & BIKE TRAIL MB/EB,37.989655,-121.3493413,0.0,,,,,0
7085,7085,Holman & Windflower Northbound,Holman And Windflower North Bound,,38.0105525,-121.273001,0.0,,,,,0
3323,3323,Hammertown & Montauban Westbound,Hammertown And Montauban West Bound,,38.016643,-121.2893383,0.0,,,,,0
3355,3355,Fremont & Eastland Plaza Eastbound,Fremont And Eastland Plaza East Bound,FREMONT ST & EASTLAND PLAZA,37.9611933,-121.2694531,0.0,,,,,0
3356,3356,Fremont & E Eastbound,Fremont And E East Bound,,37.9636003,-121.2600799,0.0,,,,,0
3357,3357,Fremont & Filbert Eastbound,Fremont And Filbert East Bound,,37.9654661,-121.2559259,0.0,,,,,0
3371,3371,Waterloo & Filbert Westbound,Waterloo And Filbert West Bound,,37.976524,-121.2628023,0.0,,,,,0
7096,7096,Wilson & Lindsay Southbound,Wilson And Lindsay South Bound,,37.9596623,-121.2726806,0.0,,,,,0
3363,3363,Sanguinetti & Wilson Southbound,Sanguinetti And Wilson South Bound,,37.9837931,-121.2715801,0.0,,,,,0
3364,3364,Funston & Jersey Southbound,Funston And Jersey South Bound,,37.9815086,-121.2708891,0.0,,,,,0
3389,3389,Fremont & E Westbound,Fremont And E West Bound,,37.963801,-121.260282,0.0,,,,,0
